id,line_itemable_id,line_itemable_type,description,long_description,quantity,rate,unit,item_order,discount,type
23178,4048,invoice,,,1.00,1.00,,1,0.00,NULL
23179,798,estimate,"Honorarios Legales - Departamento corporativo","Honorarios Legales en concepto de Agente<br />  Residente de la Sociedad CRUSOE SWIMWEAR, S.A.<br />  periodo 2023",1.00,250.00,,1,0.00,NULL
23180,798,estimate,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23181,798,estimate,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23182,799,estimate,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad MERCANTILX CORPORATION. periodo 2023",1.00,250.00,,1,0.00,NULL
23183,799,estimate,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23184,799,estimate,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23185,800,estimate,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad BEAPAIG HOLDINGS INC. periodo 2023",1.00,250.00,,1,0.00,NULL
23186,800,estimate,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23187,800,estimate,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23188,801,estimate,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de EXITOS VENTURES FOUNDATION periodo 2023",1.00,250.00,,1,0.00,NULL
23189,801,estimate,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23190,801,estimate,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23191,801,estimate,"Cargos Bancarios",,1.00,50.00,,4,0.00,NULL
23192,4049,invoice,"Pagos a Terceros","Gestión de Mensajería de Oficios a Colón, 09 de diciembre del 2022.",1.00,65.00,,1,0.00,NULL
23220,4050,invoice,"Honorarios Legales - Departamento Corporativo","Opinión legal para apertura empresa que se dedique a la actividad de preparaciones magistrales de fármacos en Panamá. <br />  Esta opinión legal incluye las respuestas de las s siguientes interrogantes: <br />  1.Revisión de las regulaciones de los medicamentos en Panamá.<br />  <br />  2.Búsqueda de requisitos para la importación de principios activos y materias primas para el uso que buscamos.<br />  3. Búsqueda de requisitos para la operación de una farmacia.",1.00,2500.00,,1,0.00,NULL
23221,802,estimate,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de Ginavel, S.A. periodo 2023",1.00,250.00,,1,0.00,NULL
23222,802,estimate,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23223,802,estimate,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23224,803,estimate,"Legal Fees - Corporate Department","Legal Fees for Resident Agent period 2023 for:<br />  - Stengel Inc. <br />  - Rambau Inc. ",2.00,250.00,,1,0.00,NULL
23226,803,estimate,"Third Party Payments","Payment to the General Directorate of Revenue of Panama of the Single Rate 2023 of the following corporations: <br />  <br />  - Stengel Inc. <br />  - Rambau Inc. ",2.00,300.00,,3,0.00,NULL
23228,803,estimate,"Legal Fees - Corporate Department","Fee for the service of 3 Nominees directors for:<br />  - Stengel Inc. <br />  - Rambau Inc. <br />  ",6.00,200.00,,2,0.00,NULL
23229,803,estimate,"Due Diligence",,1.00,100.00,,4,0.00,NULL
23238,4051,invoice,Notaria,"Autenticación de Poder para presentar Proceso Ejecutivo Hipotecario en contra de JOSÉ ALBERTO ALVERO BARRIA",1.00,6.00,,1,0.00,NULL
23239,4051,invoice,"Pagos a Terceros","Certificado de Registro Público de la Finca No. 402735 - JOSÉ ALBERTO ALVERO BARRIA",1.00,40.00,,2,0.00,NULL
23240,4051,invoice,"Pagos a Terceros","Certificado de Registro Público de Global Bank Corporation y Banco Panameño de la Vivienda, S.A. - para Proceso Ejecutivo Hipotecario en contra de JOSÉ ALBERTO ALVERO BARRIA  Finca No. 402735, en caso tal que el juzgado nos solicitara CRP de la fusión y la sociedad sobreviviente",2.00,30.00,,3,0.00,NULL
23241,4051,invoice,"Gastos Administrativos","Correspondientes al Proceso Ejecutivo Hipotecario en contra de JOSÉ ALBERTO ALVERO BARRIA, Finca No. 402735",1.00,37.50,,4,0.00,NULL
23242,4051,invoice,"Pagos a Terceros","Certificado de Registro Público de  Banco Panameño de la Vivienda, S.A. - para presentación de Corrección de Demanda interpuesta por Global Bank Corp vs JAVIER CASTILLERO PEREZ",1.00,30.00,,5,0.00,NULL
23243,4051,invoice,"Pagos a Terceros","Certificado de Registro Público de la Finca No.376887, perteneciente a LINETH DEL CARMEN DE GRACIA CORTES para aportar a la solicitud de fecha de remate - Proceso Ejecutivo Hipotecario interpuesto por Global Bank vs LINETH DEL CARMEN DE GRACIA CORTES",1.00,40.00,,6,0.00,NULL
23244,4052,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad MIX DESIGN, INC. periodo 2023",1.00,250.00,,1,0.00,NULL
23245,4052,invoice,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23246,4052,invoice,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23247,4053,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de Ginavel, S.A. periodo 2023",1.00,250.00,,1,0.00,NULL
23248,4053,invoice,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23249,4053,invoice,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23250,4054,invoice,"Honorarios Legales - Departamento de Propiedad Intelectual","Honorarios Legales por la solicitud de Registro una clase ante la Dirección General de Propiedad Industrial de las siguientes Marcas:<br />  - GustitosGo Cl. 35<br />  - GustitosGo Cl.0<br />  - G-Credits Cl. 35<br />  - G-Credits Cl. 0<br />  - Go Cl. 35<br />  - Go Cl. 0",6.00,225.00,,1,0.00,NULL
23251,4054,invoice,"Gastos - Pagos a Terceros","Gastos a incurrir por la solicitud de Registro de Marca en una sola clase ante la Dirección General de Propiedad Industrial de las siguientes marcas:<br />  - GustitosGo Cl. 35<br />  - GustitosGo Cl.0<br />  - G-Credits Cl. 35<br />  - G-Credits Cl. 0<br />  - Go Cl. 35<br />  - Go Cl. 0",6.00,200.00,,2,0.00,NULL
23266,4055,invoice,"Pagos a Terceros","Viático por Diligencia de Notificación de los demandados HP CONSTRUCCIONES, S.A. en Coronado.",1.00,50.81,,1,0.00,NULL
23274,804,estimate,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,1,0.00,NULL
23275,804,estimate,"Debida Diligencia",,1.00,50.00,,2,0.00,NULL
23276,805,estimate,"Legal Fees - Corporate Department","Legal Fees for Resident Agent of LANULLAR FOUNDATION period 2023",1.00,250.00,,1,0.00,NULL
23277,805,estimate,"Third Party Payments","Payment before the Panamanian General Directorate of Revenue of the Single Rate Tax for the period 2023",1.00,300.00,,2,0.00,NULL
23280,4056,invoice,"Pagos a Terceros","Alquiler de deposito que guarda relación con el caso BANCO DELTA, S.A. vs. CONSORCIO DAVID para el mes de Diciembre 2022",1.00,77.63,,1,0.00,NULL
23281,4057,invoice,"Pagos a Terceros - Gastos Notariales","Autenticación de los documentos originales del señor Ricardo López  y  luego cotejo de 2 juegos de los mismos.",1.00,106.00,,1,0.00,NULL
23283,4057,invoice,"Gastos Administrativos",,1.00,21.00,,2,0.00,NULL
23285,4058,invoice,"Honorarios Legales - Departamento de Migración","Honorarios Legales por la solicitud  de Visa de Trabajadora Doméstica por primera vez.",1.00,700.00,,1,0.00,NULL
23286,4058,invoice,"Honorarios Legales - Departamento de Migración","Honorarios Legales por acompañamiento a la doméstica para tomar las fotos de sus carnet (Opcional)",1.00,250.00,,2,0.00,NULL
23287,4058,invoice,"Gastos Notariales","Autenticación y cotejo de documentos<br />  1. Poder - $3<br />  2. Autorización para autenticar cédula ante el Tribunal Electoral -$3<br />  3. Cotejo del pasaporte -$10<br />  4. Cotejo de la cédula de identidad de la doméstica -$5<br />  5. Cotejo del carnet del seguro social. -$5<br />  6. Cotejo del Aviso de Entrada al SIPE -$5<br />  7. Autenticación de la carta de responsabilidad -$3<br />  8. Cotejo del recibo de utilidad a nombre del empleador -$5",1.00,40.00,,3,0.00,NULL
23288,4058,invoice,"Gastos Migratorios","Pago por el registro del pasaporte ante el Departamento de Extranjería. $5<br />  Pago por el Derecho del Carnet de Trámite $50<br />  Pago por la VIsa Múltiple $50<br />  Pago por el Derecho del Carnet de Doméstico por 1 año $100<br />  Cheque certificado a favor del Servicio Nacional de Migración  $500<br />  Certificación de cheques $21.40<br />  Carné de Residencia Temporal $50.00",1.00,776.40,,4,0.00,NULL
23289,4058,invoice,"Gastos - Pagos a Terceros","Certificado de Buena Salud",1.00,20.00,,5,0.00,NULL
23290,4058,invoice,"Gastos - Pagos a Terceros","Pago por la autenticación de cédula ante la Dirección Nacional de registro Civil del Tribunal Electoral",1.00,10.00,,6,0.00,NULL
23291,4058,invoice,"Gastos Administrativos",,1.00,60.00,,7,0.00,NULL
23292,4059,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Gestión y manejo de Cobro Extrajudicial a LUIS ALEXANDER MENDOZA ACOSTA - Abono 1 ",1.00,20.25,,1,0.00,NULL
23296,4060,invoice,"Legal Fees - Corporate Department","Legal Fees for Resident Agent period 2023 for:<br />  - Stengel Inc. <br />  - Rambau Inc.",2.00,250.00,,1,0.00,NULL
23297,4060,invoice,"Legal Fees - Corporate Department","Fee for the service of 3 Nominees directors for:<br />  - Stengel Inc. <br />  - Rambau Inc.",6.00,200.00,,2,0.00,NULL
23298,4060,invoice,"Third Party Payments","Payment to the General Directorate of Revenue of Panama of the Single Rate 2023 of the following corporations: <br />  <br />  - Stengel Inc. <br />  - Rambau Inc.",2.00,300.00,,3,0.00,NULL
23299,4060,invoice,"Due Diligence",,1.00,100.00,,4,0.00,NULL
23300,4061,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad MAGAD ADVISORS, S.A., periodo 2023",1.00,250.00,,1,0.00,NULL
23301,4061,invoice,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23302,4061,invoice,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23303,4062,invoice,"Pagos a Terceros",Copias,1.00,3.15,,1,0.00,NULL
23304,4005,invoice,"Gastps/Pagos a Terceros","Gastos incurridos en la emisión de un certificado de la sociedad por el Registro Público de Panamá.",1.00,30.00,,3,0.00,NULL
23305,4063,invoice,"Honorarios- Departamento Administrativo","50 % de los honorarios legales restante en concepto de solicitudes de Inspecciones Anuales Sanitarias para los establecimientos de  Barrio Pizza # 2,4,5y 6.",4.00,125.00,,1,0.00,NULL
23308,4043,invoice,"Pagos a Terceros","Courier hacia HONDURAS de documentos para interposición de proceso en contra de LERVI REGINO VILORIO F.",1.00,38.86,,3,0.00,NULL
23309,4042,invoice,"Pagos a Terceros","Courier hacia COSTA RICA para interposición de proceso de Quiebra en contra de AGTT ACCESORIOS.",1.00,38.86,,6,0.00,NULL
23310,3723,invoice,"pago por estacionamiento ",,1.00,2.12,,6,0.00,NULL
23311,4064,invoice,"Pagos a Terceros","Publicaciones de Edicto Emplazatorio dentro del Proceso Ejecutivo Hipotecario interpuesto por BANISI, S.A. vs JOSÉ ANTONIO VERGARA BRIAS",1.00,21.88,,1,0.00,NULL
23312,4065,invoice,"Pagos a Terceros","Publicaciones de Edicto Emplazatorio dentro del Proceso Ejecutivo Simple interpuesto por COCHEZ Y CIA, S.A. vs COGUTSA, S.A.",1.00,32.80,,1,0.00,NULL
23313,4042,invoice,"Pagos a Terceros","Certificado de Registro Público que acredita la existencia de la sociedad PANAFOTO ZONA LIBRE, S.A.",1.00,30.00,,1,0.00,NULL
23323,4066,invoice,"Debida Diligencia","Debida Diligencia de la Fundación Mocami 2023",1.00,50.00,,1,0.00,NULL
23324,806,estimate,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,1,0.00,NULL
23325,806,estimate,"Debida Diligencia",,1.00,50.00,,2,0.00,NULL
23338,4067,invoice,"Gastos Notariales","Autenticación y cotejo de documentos<br />  1. Poder - $3<br />  2. Autorización para autenticar cédula ante el Tribunal Electoral -$3<br />  3. Cotejo del pasaporte -$10<br />  4. Cotejo de la cédula de identidad de la doméstica -$5<br />  5. Cotejo del carnet del seguro social. -$5<br />  6. Cotejo del Aviso de Entrada al SIPE -$5<br />  7. Autenticación de la carta de responsabilidad -$3<br />  8. Cotejo del recibo de utilidad a nombre del empleador -$5",1.00,40.00,,1,0.00,NULL
23339,4067,invoice,"Gastos Migratorios","Pago por el registro del pasaporte ante el Departamento de Extranjería. $5<br />  Pago por el Derecho del Carnet de Trámite $50<br />  Pago por la VIsa Múltiple $50<br />  Pago por el Derecho del Carnet de Doméstico por 1 año $100<br />  Cheque certificado a favor del Servicio Nacional de Migración  $500<br />  Certificación de cheques $21.40<br />  Carné de Residencia Temporal $50.00",1.00,776.40,,2,0.00,NULL
23340,4067,invoice,"Gastos - Pagos a Terceros","Certificado de Buena Salud",1.00,20.00,,3,0.00,NULL
23341,4067,invoice,"Gastos - Pagos a Terceros","Pago por la autenticación de cédula ante la Dirección Nacional de registro Civil del Tribunal Electoral",1.00,10.00,,4,0.00,NULL
23342,4067,invoice,"Gastos Administrativos",,1.00,60.00,,5,0.00,NULL
23343,4068,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Seguimiento de Cobro Extrajudicial y negociación a la empresa TABLES PANAMA, S.A. Letra 23/24.",1.00,187.50,,1,0.00,NULL
23353,4069,invoice,"Honorarios Legales - Departamento de Recuperación de Activos
","50% de honorarios legales finales en concepto de Representación Legal a favor de MIFINANCIERA, S.A., a fin de presentar una Tercería Excluyente, dentro del proceso promovido por JEREMÍAS ROBLES PORTUGAL en contra de DANIEL OLMEDO GÓMEZ GONZÁLEZ sobre la Finca No. 12593, mismo que mantiene hipoteca a favor de MIFINANCIERA, S.A.",1.00,475.00,,1,0.00,NULL
23354,4070,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad INVERSIONES MARIGON, S.A., periodo 2023",1.00,250.00,,1,0.00,NULL
23355,4070,invoice,"Gastos - Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23356,4070,invoice,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23357,4071,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad AZOR TECHNOLOGY, S.A., periodo 2023",1.00,250.00,,1,0.00,NULL
23358,4071,invoice,"Gastos - Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23359,4071,invoice,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23360,4072,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad CUBO PAGO, S.A. periodo 2023",1.00,250.00,,1,0.00,NULL
23361,4072,invoice,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23362,4072,invoice,"Debida Diligencia",,1.00,100.00,,3,0.00,NULL
23364,4073,invoice,"Gastos- Pagos a terceros","Gasto por solicitud de emisión de certificado de la sociedad INVERSIONES FAMER, S.A ante el Registro Público de Panamá",1.00,35.00,,1,0.00,NULL
23366,801,estimate,"Cargos Bancarios",,1.00,18.71,,5,0.00,NULL
23367,4075,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad CINCO PALO, S.A. periodo 2023",1.00,250.00,,1,0.00,NULL
23368,4075,invoice,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23369,4075,invoice,"Debida Diligencia",,1.00,50.00,,3,0.00,NULL
23370,4076,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de la Sociedad REDDEARTH, S.A. periodo 2023",1.00,250.00,,1,0.00,NULL
23371,4076,invoice,"Gastos - Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá del Impuestos de Tasa Unica para el período 2023",1.00,300.00,,2,0.00,NULL
23372,4076,invoice,"Debida Diligencia","Debida Diligencia",1.00,100.00,,3,0.00,NULL
23373,4077,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios Legales en concepto de Agente Residente de Korsgaard Family Foundation para el periodo 2023",1.00,250.00,,1,0.00,NULL
23374,4077,invoice,"Pagos a Terceros","Pago ante la Dirección General de Ingresos de Panamá de Tasa Unica de fundación de interés privado 2023",1.00,400.00,,2,0.00,NULL
23375,4077,invoice,"Debida Diligencia","Debida Diligencia",1.00,100.00,,3,0.00,NULL
23376,4078,invoice,"Honorarios Legales - Departamento Judicial","Honorarios Legales en concepto de acuerdo firmado y culminación del proceso iniciado por PANAMA PEST MANAGAMENT, S.A. vs. CONSORCIO IBT.",1.00,665.00,,1,0.00,NULL
