id,line_item_id,line_item_taxable_id,line_item_taxable_type,rate,name
10897,25672,4547,invoice,7.00,I.T.B.M.S
10899,25697,4550,invoice,7.00,I.T.B.M.S
10901,25712,4553,invoice,7.00,I.T.B.M.S
10907,25723,4554,invoice,7.00,I.T.B.M.S
10908,25723,4554,invoice,-3.50,Agente Retenedor
10925,25761,4555,invoice,7.00,I.T.B.M.S
10931,25778,4556,invoice,7.00,I.T.B.M.S
10932,25780,4557,invoice,-3.50,Agente Retenedor
10933,25780,4557,invoice,7.00,I.T.B.M.S
10934,25783,816,estimate,7.00,I.T.B.M.S
10935,25784,4559,invoice,7.00,I.T.B.M.S
10937,25793,4562,invoice,7.00,I.T.B.M.S
10939,25794,4563,invoice,7.00,I.T.B.M.S
10940,25795,4563,invoice,7.00,I.T.B.M.S
10942,25797,4564,invoice,7.00,I.T.B.M.S
10943,25804,4565,invoice,7.00,I.T.B.M.S
10944,25806,4566,invoice,7.00,I.T.B.M.S
10945,25809,4566,invoice,7.00,I.T.B.M.S
10948,25826,4569,invoice,-3.50,Agente Retenedor
10949,25826,4569,invoice,7.00,I.T.B.M.S
10950,25827,4569,invoice,-3.50,Agente Retenedor
10951,25827,4569,invoice,7.00,I.T.B.M.S
10952,25828,4569,invoice,-3.50,Agente Retenedor
10953,25828,4569,invoice,7.00,I.T.B.M.S
10954,25829,4569,invoice,-3.50,Agente Retenedor
10955,25829,4569,invoice,7.00,I.T.B.M.S
10958,25837,4570,invoice,7.00,I.T.B.M.S
10962,25841,4571,invoice,7.00,I.T.B.M.S
10963,25842,4572,invoice,7.00,I.T.B.M.S
10964,25843,4572,invoice,7.00,I.T.B.M.S
10969,25857,4574,invoice,-3.50,Agente Retenedor
10970,25857,4574,invoice,7.00,I.T.B.M.S
10973,25859,4575,invoice,7.00,I.T.B.M.S
10974,25864,4575,invoice,7.00,I.T.B.M.S
10975,25865,4575,invoice,7.00,I.T.B.M.S
10976,25867,4575,invoice,7.00,I.T.B.M.S
10979,25878,4576,invoice,7.00,I.T.B.M.S
10980,25880,4577,invoice,7.00,I.T.B.M.S
10981,25882,4578,invoice,7.00,I.T.B.M.S
10982,25884,4579,invoice,7.00,I.T.B.M.S
10983,25886,4580,invoice,7.00,I.T.B.M.S
10984,25891,4580,invoice,7.00,I.T.B.M.S
10985,25892,4580,invoice,7.00,I.T.B.M.S
10986,25894,4580,invoice,7.00,I.T.B.M.S
10987,25886,4580,invoice,-3.50,Agente Retenedor
10988,25891,4580,invoice,-3.50,Agente Retenedor
10989,25892,4580,invoice,-3.50,Agente Retenedor
10990,25894,4580,invoice,-3.50,Agente Retenedor
10991,25899,4582,invoice,7.00,I.T.B.M.S
10993,25904,4583,invoice,7.00,I.T.B.M.S
10994,25905,4583,invoice,7.00,I.T.B.M.S
10997,25922,4584,invoice,7.00,I.T.B.M.S
10998,25923,4585,invoice,7.00,I.T.B.M.S
10999,25924,4586,invoice,7.00,I.T.B.M.S
11000,25925,4587,invoice,7.00,I.T.B.M.S
11001,25926,4587,invoice,7.00,I.T.B.M.S
11002,25929,4589,invoice,7.00,I.T.B.M.S
11004,25936,4590,invoice,7.00,I.T.B.M.S
11005,25937,4591,invoice,7.00,I.T.B.M.S
11006,25937,4591,invoice,-3.50,Agente Retenedor
11007,25938,4592,invoice,7.00,I.T.B.M.S
11009,25947,4593,invoice,7.00,I.T.B.M.S
11010,25953,4594,invoice,7.00,I.T.B.M.S
11011,25958,4595,invoice,7.00,I.T.B.M.S
11013,25964,4596,invoice,7.00,I.T.B.M.S
11020,25982,4597,invoice,7.00,I.T.B.M.S
11022,25984,4598,invoice,7.00,I.T.B.M.S
11025,25996,4599,invoice,7.00,I.T.B.M.S
11026,25997,817,estimate,7.00,I.T.B.M.S
11027,25998,818,estimate,7.00,I.T.B.M.S
11028,25999,819,estimate,7.00,I.T.B.M.S
11029,26000,4600,invoice,-3.50,Agente Retenedor
11030,26000,4600,invoice,7.00,I.T.B.M.S
11035,26017,4602,invoice,7.00,I.T.B.M.S
11037,26025,4603,invoice,7.00,I.T.B.M.S
11038,26026,4604,invoice,7.00,I.T.B.M.S
11039,26027,4604,invoice,7.00,I.T.B.M.S
11040,26028,4605,invoice,7.00,I.T.B.M.S
11042,26032,4607,invoice,7.00,I.T.B.M.S
11045,26036,4608,invoice,7.00,I.T.B.M.S
11050,26046,4609,invoice,-3.50,Agente Retenedor
11051,26046,4609,invoice,7.00,I.T.B.M.S
11052,26049,4610,invoice,7.00,I.T.B.M.S
11053,26053,4611,invoice,7.00,I.T.B.M.S
11058,26068,4612,invoice,7.00,I.T.B.M.S
11059,26072,4612,invoice,7.00,I.T.B.M.S
11060,26076,4613,invoice,7.00,I.T.B.M.S
11062,26079,4615,invoice,7.00,I.T.B.M.S
11063,26083,4616,invoice,7.00,I.T.B.M.S
11070,26105,4617,invoice,7.00,I.T.B.M.S
11071,26106,4617,invoice,7.00,I.T.B.M.S
11072,26107,4618,invoice,7.00,I.T.B.M.S
11073,26108,4618,invoice,7.00,I.T.B.M.S
11074,26113,4621,invoice,7.00,I.T.B.M.S
11075,26115,4622,invoice,7.00,I.T.B.M.S
11076,26124,4623,invoice,7.00,I.T.B.M.S
11086,26141,4624,invoice,7.00,I.T.B.M.S
11089,26149,4625,invoice,7.00,I.T.B.M.S
11090,26149,4625,invoice,-3.50,Agente Retenedor
11091,26152,4627,invoice,7.00,I.T.B.M.S
11094,26156,4628,invoice,7.00,I.T.B.M.S
11095,26157,4628,invoice,7.00,I.T.B.M.S
11100,26167,4631,invoice,7.00,I.T.B.M.S
11101,26173,4632,invoice,7.00,I.T.B.M.S
11103,26179,4633,invoice,7.00,I.T.B.M.S
11104,26182,4634,invoice,7.00,I.T.B.M.S
11106,26186,4636,invoice,7.00,I.T.B.M.S
11107,26215,4650,invoice,7.00,I.T.B.M.S
11115,26237,4651,invoice,7.00,I.T.B.M.S
11118,26248,4655,invoice,-3.50,Agente Retenedor
11119,26248,4655,invoice,7.00,I.T.B.M.S
11124,26260,4657,invoice,7.00,I.T.B.M.S
11128,26266,4658,invoice,7.00,I.T.B.M.S
11129,26267,4659,invoice,7.00,I.T.B.M.S
11130,26268,4660,invoice,7.00,I.T.B.M.S
11131,26269,4661,invoice,7.00,I.T.B.M.S
11133,26271,4662,invoice,7.00,I.T.B.M.S
11134,26272,4663,invoice,7.00,I.T.B.M.S
11135,26274,4664,invoice,7.00,I.T.B.M.S
11136,26276,4665,invoice,7.00,I.T.B.M.S
11141,26283,4666,invoice,7.00,I.T.B.M.S
11142,26284,4666,invoice,7.00,I.T.B.M.S
11143,26285,4666,invoice,7.00,I.T.B.M.S
11145,26291,4667,invoice,7.00,I.T.B.M.S
11146,26295,4668,invoice,7.00,I.T.B.M.S
11151,26303,4671,invoice,7.00,I.T.B.M.S
11152,26304,4672,invoice,7.00,I.T.B.M.S
11153,26305,4673,invoice,7.00,I.T.B.M.S
11154,26306,4674,invoice,7.00,I.T.B.M.S
11163,26329,4675,invoice,7.00,I.T.B.M.S
11164,26330,4676,invoice,7.00,I.T.B.M.S
11165,26331,4677,invoice,7.00,I.T.B.M.S
11174,26339,4679,invoice,-3.50,Agente Retenedor
11175,26339,4679,invoice,7.00,I.T.B.M.S
11178,26346,4680,invoice,7.00,I.T.B.M.S
11179,26347,4681,invoice,7.00,I.T.B.M.S
11182,26355,4682,invoice,7.00,I.T.B.M.S
11192,26387,4687,invoice,7.00,I.T.B.M.S
11194,26394,4688,invoice,7.00,I.T.B.M.S
11195,26395,4689,invoice,7.00,I.T.B.M.S
11196,26396,4690,invoice,7.00,I.T.B.M.S
11201,26405,4695,invoice,7.00,I.T.B.M.S
11202,26406,4696,invoice,7.00,I.T.B.M.S
11203,26407,4697,invoice,7.00,I.T.B.M.S
11209,26426,4698,invoice,7.00,I.T.B.M.S
11212,26434,4699,invoice,7.00,I.T.B.M.S
11214,26436,4700,invoice,-3.50,Agente Retenedor
11215,26436,4700,invoice,7.00,I.T.B.M.S
11216,26438,4701,invoice,7.00,I.T.B.M.S
11217,26440,4702,invoice,7.00,I.T.B.M.S
11218,26442,4703,invoice,7.00,I.T.B.M.S
11219,26444,4704,invoice,7.00,I.T.B.M.S
11220,26449,4706,invoice,7.00,I.T.B.M.S
11221,26451,4707,invoice,7.00,I.T.B.M.S
11222,26453,4708,invoice,7.00,I.T.B.M.S
11223,26453,4708,invoice,-3.50,Agente Retenedor
11224,26454,4709,invoice,7.00,I.T.B.M.S
11225,26455,4710,invoice,7.00,I.T.B.M.S
11226,26456,4711,invoice,-3.50,Agente Retenedor
11227,26456,4711,invoice,7.00,I.T.B.M.S
11228,26457,4712,invoice,7.00,I.T.B.M.S
11267,26502,4713,invoice,7.00,I.T.B.M.S
11268,26504,4714,invoice,-3.50,Agente Retenedor
11269,26504,4714,invoice,7.00,I.T.B.M.S
11270,26509,4715,invoice,-3.50,Agente Retenedor
11271,26509,4715,invoice,7.00,I.T.B.M.S
11272,26514,4716,invoice,-3.50,Agente Retenedor
11273,26514,4716,invoice,7.00,I.T.B.M.S
11274,26519,4717,invoice,-3.50,Agente Retenedor
11275,26519,4717,invoice,7.00,I.T.B.M.S
11276,26524,4718,invoice,-3.50,Agente Retenedor
11277,26524,4718,invoice,7.00,I.T.B.M.S
11283,26544,4719,invoice,7.00,I.T.B.M.S
11284,26545,4719,invoice,7.00,I.T.B.M.S
11285,26546,4719,invoice,7.00,I.T.B.M.S
11286,26547,4719,invoice,7.00,I.T.B.M.S
11287,26548,4719,invoice,7.00,I.T.B.M.S
11288,26550,4719,invoice,7.00,I.T.B.M.S
11294,26561,4721,invoice,7.00,I.T.B.M.S
11295,26566,4722,invoice,7.00,I.T.B.M.S
11296,26570,4723,invoice,7.00,I.T.B.M.S
11301,26575,4724,invoice,7.00,I.T.B.M.S
11302,26576,4724,invoice,7.00,I.T.B.M.S
11303,26577,4725,invoice,7.00,I.T.B.M.S
11304,26578,4726,invoice,7.00,I.T.B.M.S
11305,26580,4727,invoice,7.00,I.T.B.M.S
11308,26595,4728,invoice,7.00,I.T.B.M.S
11309,26596,4728,invoice,7.00,I.T.B.M.S
11310,26597,4728,invoice,7.00,I.T.B.M.S
11311,26603,4729,invoice,7.00,I.T.B.M.S
11312,26609,4730,invoice,7.00,I.T.B.M.S
11313,26614,4732,invoice,7.00,I.T.B.M.S
11314,26618,4732,invoice,7.00,I.T.B.M.S
11315,26619,4732,invoice,7.00,I.T.B.M.S
11316,26621,4732,invoice,7.00,I.T.B.M.S
11317,26629,4734,invoice,7.00,I.T.B.M.S
11320,26637,4735,invoice,7.00,I.T.B.M.S
11328,26653,4737,invoice,7.00,I.T.B.M.S
11330,26661,4738,invoice,7.00,I.T.B.M.S
11332,26671,4739,invoice,7.00,I.T.B.M.S
11333,26673,4740,invoice,7.00,I.T.B.M.S
11341,26694,4745,invoice,7.00,I.T.B.M.S
11348,26710,4752,invoice,7.00,I.T.B.M.S
11349,26712,4753,invoice,7.00,I.T.B.M.S
11352,26718,4754,invoice,7.00,I.T.B.M.S
11355,26731,4755,invoice,7.00,I.T.B.M.S
11356,26732,4755,invoice,7.00,I.T.B.M.S
11358,26739,4757,invoice,7.00,I.T.B.M.S
11359,26741,4758,invoice,7.00,I.T.B.M.S
11360,26741,4758,invoice,-3.50,Agente Retenedor
11370,26764,4761,invoice,7.00,I.T.B.M.S
11373,26787,820,estimate,7.00,I.T.B.M.S
11376,26802,4768,invoice,7.00,I.T.B.M.S
11377,26803,4769,invoice,7.00,I.T.B.M.S
11378,26804,4769,invoice,7.00,I.T.B.M.S
11379,26805,4769,invoice,7.00,I.T.B.M.S
11380,26813,4770,invoice,7.00,I.T.B.M.S
11382,26817,4771,invoice,7.00,I.T.B.M.S
11387,26825,4773,invoice,7.00,I.T.B.M.S
11388,26826,4773,invoice,7.00,I.T.B.M.S
11389,26827,4774,invoice,7.00,I.T.B.M.S
11391,26834,4775,invoice,7.00,I.T.B.M.S
11395,26842,4776,invoice,7.00,I.T.B.M.S
11396,26845,4777,invoice,7.00,I.T.B.M.S
11397,26846,4777,invoice,7.00,I.T.B.M.S
11398,26847,4777,invoice,7.00,I.T.B.M.S
11400,26856,4778,invoice,7.00,I.T.B.M.S
11401,26858,4779,invoice,-3.50,Agente Retenedor
11402,26858,4779,invoice,7.00,I.T.B.M.S
11403,26859,4780,invoice,7.00,I.T.B.M.S
11406,26867,4781,invoice,7.00,I.T.B.M.S
11407,26868,4782,invoice,-3.50,Agente Retenedor
11408,26868,4782,invoice,7.00,I.T.B.M.S
11409,26869,4783,invoice,7.00,I.T.B.M.S
11410,26869,4783,invoice,-3.50,Agente Retenedor
11411,26871,4784,invoice,7.00,I.T.B.M.S
11412,26871,4784,invoice,-3.50,Agente Retenedor
11413,26873,4785,invoice,-3.50,Agente Retenedor
11414,26873,4785,invoice,7.00,I.T.B.M.S
11415,26874,4786,invoice,-3.50,Agente Retenedor
11416,26874,4786,invoice,7.00,I.T.B.M.S
11417,26877,4789,invoice,7.00,I.T.B.M.S
11418,26881,4789,invoice,7.00,I.T.B.M.S
11419,26882,4789,invoice,7.00,I.T.B.M.S
11420,26884,4789,invoice,7.00,I.T.B.M.S
11425,26899,4790,invoice,7.00,I.T.B.M.S
11426,26907,4792,invoice,7.00,I.T.B.M.S
11427,26908,4793,invoice,7.00,I.T.B.M.S
11428,26916,4798,invoice,7.00,I.T.B.M.S
11429,26919,4800,invoice,-3.50,Agente Retenedor
11430,26919,4800,invoice,7.00,I.T.B.M.S
11431,26920,4801,invoice,-3.50,Agente Retenedor
11432,26920,4801,invoice,7.00,I.T.B.M.S
11433,26921,4802,invoice,7.00,I.T.B.M.S
11434,26925,4802,invoice,7.00,I.T.B.M.S
11435,26926,4802,invoice,7.00,I.T.B.M.S
11436,26928,4802,invoice,7.00,I.T.B.M.S
11440,26944,4807,invoice,7.00,I.T.B.M.S
11442,26955,4810,invoice,7.00,I.T.B.M.S
11444,26963,4812,invoice,7.00,I.T.B.M.S
11445,26964,4812,invoice,7.00,I.T.B.M.S
11446,26974,4813,invoice,7.00,I.T.B.M.S
11447,26978,4814,invoice,7.00,I.T.B.M.S
11448,26982,4814,invoice,7.00,I.T.B.M.S
11449,26983,4814,invoice,7.00,I.T.B.M.S
11450,26985,4814,invoice,7.00,I.T.B.M.S
11457,27005,4815,invoice,7.00,I.T.B.M.S
11459,27015,4816,invoice,7.00,I.T.B.M.S
11461,27025,4817,invoice,7.00,I.T.B.M.S
11462,27031,4818,invoice,7.00,I.T.B.M.S
11464,27038,4820,invoice,7.00,I.T.B.M.S
11466,27048,4821,invoice,7.00,I.T.B.M.S
11467,27053,4822,invoice,7.00,I.T.B.M.S
11469,27060,4824,invoice,7.00,I.T.B.M.S
11471,27068,4827,invoice,7.00,I.T.B.M.S
11472,27069,4827,invoice,7.00,I.T.B.M.S
11473,27071,4828,invoice,7.00,I.T.B.M.S
11474,27073,4829,invoice,7.00,I.T.B.M.S
11476,27081,4830,invoice,7.00,I.T.B.M.S
11477,27083,4831,invoice,7.00,I.T.B.M.S
11478,27088,4832,invoice,7.00,I.T.B.M.S
11479,27093,4833,invoice,7.00,I.T.B.M.S
11484,27125,4840,invoice,7.00,I.T.B.M.S
11485,27126,4841,invoice,7.00,I.T.B.M.S
11486,27127,4842,invoice,7.00,I.T.B.M.S
11487,27130,4843,invoice,7.00,I.T.B.M.S
11488,27132,4844,invoice,7.00,I.T.B.M.S
11491,27137,4845,invoice,7.00,I.T.B.M.S
11494,27155,4846,invoice,7.00,I.T.B.M.S
11501,27178,4849,invoice,7.00,I.T.B.M.S
11502,27180,4850,invoice,7.00,I.T.B.M.S
11506,27218,4857,invoice,7.00,I.T.B.M.S
11507,27219,4857,invoice,7.00,I.T.B.M.S
11508,27224,4858,invoice,-3.50,Agente Retenedor
11509,27224,4858,invoice,7.00,I.T.B.M.S
11510,27225,4859,invoice,7.00,I.T.B.M.S
11514,27233,4860,invoice,7.00,I.T.B.M.S
11515,27238,4861,invoice,7.00,I.T.B.M.S
11516,27243,4862,invoice,7.00,I.T.B.M.S
11526,27269,4863,invoice,7.00,I.T.B.M.S
11528,27277,4864,invoice,7.00,I.T.B.M.S
11529,27278,4865,invoice,-3.50,Agente Retenedor
11530,27278,4865,invoice,7.00,I.T.B.M.S
11531,27279,4866,invoice,-3.50,Agente Retenedor
11532,27279,4866,invoice,7.00,I.T.B.M.S
11533,27277,4864,invoice,-3.50,Agente Retenedor
11538,27291,4867,invoice,7.00,I.T.B.M.S
11541,27302,4868,invoice,7.00,I.T.B.M.S
11542,27303,4869,invoice,-3.50,Agente Retenedor
11543,27303,4869,invoice,7.00,I.T.B.M.S
11544,27305,4871,invoice,7.00,I.T.B.M.S
11545,27305,4871,invoice,-3.50,Agente Retenedor
11554,27315,4872,invoice,7.00,I.T.B.M.S
11568,27344,4873,invoice,7.00,I.T.B.M.S
11571,27366,4876,invoice,7.00,I.T.B.M.S
11573,27376,4877,invoice,7.00,I.T.B.M.S
11574,27379,4880,invoice,7.00,I.T.B.M.S
11575,27380,4881,invoice,7.00,I.T.B.M.S
11576,27381,4882,invoice,7.00,I.T.B.M.S
11577,27384,4883,invoice,7.00,I.T.B.M.S
11578,27386,4881,invoice,7.00,I.T.B.M.S
11579,27387,4884,invoice,7.00,I.T.B.M.S
11580,27387,4884,invoice,-3.50,Agente Retenedor
11581,27388,4885,invoice,7.00,I.T.B.M.S
11582,27389,4886,invoice,7.00,I.T.B.M.S
11584,27391,4887,invoice,7.00,I.T.B.M.S
11585,27394,4889,invoice,7.00,I.T.B.M.S
11586,27400,4890,invoice,7.00,I.T.B.M.S
11589,27402,4891,invoice,7.00,I.T.B.M.S
11590,27411,4893,invoice,7.00,I.T.B.M.S
11591,27412,4894,invoice,7.00,I.T.B.M.S
11601,27454,4896,invoice,7.00,I.T.B.M.S
11602,27456,4897,invoice,7.00,I.T.B.M.S
11603,27457,4897,invoice,7.00,I.T.B.M.S
11604,27458,4897,invoice,7.00,I.T.B.M.S
11605,27459,4897,invoice,7.00,I.T.B.M.S
11606,27460,4897,invoice,7.00,I.T.B.M.S
11609,27470,4898,invoice,7.00,I.T.B.M.S
11611,27481,4899,invoice,7.00,I.T.B.M.S
11612,27482,4900,invoice,7.00,I.T.B.M.S
11613,27483,4901,invoice,7.00,I.T.B.M.S
11614,27484,4902,invoice,-3.50,Agente Retenedor
11615,27484,4902,invoice,7.00,I.T.B.M.S
11616,27485,4903,invoice,7.00,I.T.B.M.S
11617,27486,4904,invoice,7.00,I.T.B.M.S
11623,27499,4905,invoice,7.00,I.T.B.M.S
11626,27507,4906,invoice,7.00,I.T.B.M.S
11627,27512,4907,invoice,7.00,I.T.B.M.S
11628,27514,4908,invoice,7.00,I.T.B.M.S
11629,27516,4909,invoice,7.00,I.T.B.M.S
11630,27518,4910,invoice,7.00,I.T.B.M.S
11631,27524,4912,invoice,7.00,I.T.B.M.S
11632,27526,4913,invoice,7.00,I.T.B.M.S
11633,27527,4914,invoice,7.00,I.T.B.M.S
11634,27527,4914,invoice,-3.50,Agente Retenedor
11635,27528,4915,invoice,7.00,I.T.B.M.S
11636,27529,4916,invoice,7.00,I.T.B.M.S
11641,27540,4917,invoice,7.00,I.T.B.M.S
11642,27541,4917,invoice,7.00,I.T.B.M.S
11644,27548,4918,invoice,-3.50,Agente Retenedor
11645,27548,4918,invoice,7.00,I.T.B.M.S
11647,27552,4919,invoice,-3.50,Agente Retenedor
11648,27552,4919,invoice,7.00,I.T.B.M.S
11649,27553,4920,invoice,7.00,I.T.B.M.S
11650,27566,4922,invoice,7.00,I.T.B.M.S
11651,27567,4922,invoice,7.00,I.T.B.M.S
11652,27568,4923,invoice,-3.50,Agente Retenedor
11653,27568,4923,invoice,7.00,I.T.B.M.S
11658,27584,4924,invoice,7.00,I.T.B.M.S
11659,27588,4925,invoice,7.00,I.T.B.M.S
11660,27590,4926,invoice,7.00,I.T.B.M.S
11661,27592,4927,invoice,7.00,I.T.B.M.S
11662,27594,4928,invoice,-3.50,Agente Retenedor
11663,27594,4928,invoice,7.00,I.T.B.M.S
11664,27595,4929,invoice,-3.50,Agente Retenedor
11665,27595,4929,invoice,7.00,I.T.B.M.S
11666,27596,4929,invoice,-3.50,Agente Retenedor
11667,27596,4929,invoice,7.00,I.T.B.M.S
11668,27597,4929,invoice,-3.50,Agente Retenedor
11669,27597,4929,invoice,7.00,I.T.B.M.S
11670,27598,4929,invoice,-3.50,Agente Retenedor
11671,27598,4929,invoice,7.00,I.T.B.M.S
11672,27599,4929,invoice,-3.50,Agente Retenedor
11673,27599,4929,invoice,7.00,I.T.B.M.S
11674,27600,4930,invoice,7.00,I.T.B.M.S
11675,27601,4931,invoice,7.00,I.T.B.M.S
11676,27602,4932,invoice,7.00,I.T.B.M.S
11680,27611,4934,invoice,7.00,I.T.B.M.S
11681,27612,4935,invoice,-3.50,Agente Retenedor
11682,27612,4935,invoice,7.00,I.T.B.M.S
11683,27611,4934,invoice,-3.50,Agente Retenedor
11684,24823,809,estimate,-3.50,Agente Retenedor
11685,27614,4936,invoice,7.00,I.T.B.M.S
11686,27614,4936,invoice,-3.50,Agente Retenedor
11693,27631,4939,invoice,7.00,I.T.B.M.S
11694,27632,4940,invoice,7.00,I.T.B.M.S
11695,27633,4941,invoice,7.00,I.T.B.M.S
11696,27634,4941,invoice,7.00,I.T.B.M.S
11697,27635,4941,invoice,7.00,I.T.B.M.S
11698,27636,4941,invoice,7.00,I.T.B.M.S
11716,27688,821,estimate,7.00,I.T.B.M.S
11718,27694,4943,invoice,7.00,I.T.B.M.S
11719,27695,4944,invoice,7.00,I.T.B.M.S
11728,27717,4945,invoice,7.00,I.T.B.M.S
11729,27720,822,estimate,7.00,I.T.B.M.S
11730,27721,822,estimate,7.00,I.T.B.M.S
11731,27722,822,estimate,7.00,I.T.B.M.S
11732,27725,4946,invoice,7.00,I.T.B.M.S
11733,27730,4947,invoice,7.00,I.T.B.M.S
11735,27740,4948,invoice,7.00,I.T.B.M.S
11736,27741,4949,invoice,7.00,I.T.B.M.S
11738,27749,4951,invoice,7.00,I.T.B.M.S
11739,27752,4952,invoice,7.00,I.T.B.M.S
11740,27758,4953,invoice,-3.50,Agente Retenedor
11741,27758,4953,invoice,7.00,I.T.B.M.S
11746,27780,824,estimate,7.00,I.T.B.M.S
11747,27786,4955,invoice,7.00,I.T.B.M.S
11750,27804,825,estimate,7.00,I.T.B.M.S
11751,27805,825,estimate,7.00,I.T.B.M.S
11752,27806,825,estimate,7.00,I.T.B.M.S
11753,27812,4956,invoice,7.00,I.T.B.M.S
11754,27813,4956,invoice,7.00,I.T.B.M.S
11755,27814,4956,invoice,7.00,I.T.B.M.S
11765,27858,830,estimate,7.00,I.T.B.M.S
11766,27859,830,estimate,7.00,I.T.B.M.S
11767,27873,4965,invoice,7.00,I.T.B.M.S
11768,27874,4965,invoice,7.00,I.T.B.M.S
11769,27885,4966,invoice,7.00,I.T.B.M.S
11770,27886,4966,invoice,7.00,I.T.B.M.S
11771,27887,4966,invoice,7.00,I.T.B.M.S
11772,27890,831,estimate,-3.50,Agente Retenedor
11773,27890,831,estimate,7.00,I.T.B.M.S
11774,27891,4967,invoice,-3.50,Agente Retenedor
11775,27891,4967,invoice,7.00,I.T.B.M.S
11776,27892,832,estimate,-3.50,Agente Retenedor
11777,27892,832,estimate,7.00,I.T.B.M.S
11778,27893,4968,invoice,-3.50,Agente Retenedor
11779,27893,4968,invoice,7.00,I.T.B.M.S
11780,27894,833,estimate,7.00,I.T.B.M.S
11781,27897,834,estimate,7.00,I.T.B.M.S
11782,27898,834,estimate,7.00,I.T.B.M.S
11783,27909,834,estimate,7.00,I.T.B.M.S
11784,27911,4969,invoice,7.00,I.T.B.M.S
11785,27914,4970,invoice,7.00,I.T.B.M.S
11786,27915,4970,invoice,7.00,I.T.B.M.S
11787,27926,4970,invoice,7.00,I.T.B.M.S
11790,27942,836,estimate,7.00,I.T.B.M.S
11791,27943,836,estimate,7.00,I.T.B.M.S
11792,27944,4971,invoice,7.00,I.T.B.M.S
11793,27975,838,estimate,7.00,I.T.B.M.S
11798,28012,4975,invoice,7.00,I.T.B.M.S
11803,28041,846,estimate,7.00,I.T.B.M.S
11805,28043,847,estimate,7.00,I.T.B.M.S
11806,28049,4982,invoice,7.00,I.T.B.M.S
11807,28050,4983,invoice,7.00,I.T.B.M.S
11814,28070,848,estimate,-3.50,Agente Retenedor
11815,28070,848,estimate,7.00,I.T.B.M.S
11816,28074,850,estimate,-3.50,Agente Retenedor
11817,28074,850,estimate,7.00,I.T.B.M.S
11818,28075,851,estimate,7.00,I.T.B.M.S
11819,28076,852,estimate,7.00,I.T.B.M.S
11820,28077,853,estimate,7.00,I.T.B.M.S
11821,28078,854,estimate,7.00,I.T.B.M.S
11822,28079,855,estimate,7.00,I.T.B.M.S
11823,28080,856,estimate,-3.50,Agente Retenedor
11824,28080,856,estimate,7.00,I.T.B.M.S
11825,28081,851,estimate,7.00,I.T.B.M.S
11826,28082,851,estimate,7.00,I.T.B.M.S
11827,28083,857,estimate,7.00,I.T.B.M.S
11828,28084,857,estimate,7.00,I.T.B.M.S
11829,28086,858,estimate,7.00,I.T.B.M.S
11830,28091,859,estimate,-3.50,Agente Retenedor
11831,28091,859,estimate,7.00,I.T.B.M.S
11832,28092,860,estimate,7.00,I.T.B.M.S
11833,28097,4984,invoice,-3.50,Agente Retenedor
11834,28097,4984,invoice,7.00,I.T.B.M.S
11835,28100,861,estimate,7.00,I.T.B.M.S
11836,28105,4985,invoice,7.00,I.T.B.M.S
11837,28106,4985,invoice,7.00,I.T.B.M.S
11840,28114,862,estimate,7.00,I.T.B.M.S
11841,28115,862,estimate,7.00,I.T.B.M.S
11842,28120,4986,invoice,7.00,I.T.B.M.S
11843,28125,4987,invoice,7.00,I.T.B.M.S
11844,28130,4988,invoice,7.00,I.T.B.M.S
11845,28135,4989,invoice,7.00,I.T.B.M.S
11846,28136,4989,invoice,7.00,I.T.B.M.S
11847,28141,863,estimate,-3.50,Agente Retenedor
11848,28141,863,estimate,7.00,I.T.B.M.S
11849,28142,4990,invoice,-3.50,Agente Retenedor
11850,28142,4990,invoice,7.00,I.T.B.M.S
11864,28169,864,estimate,7.00,I.T.B.M.S
11865,28170,4991,invoice,7.00,I.T.B.M.S
11866,28171,4992,invoice,-3.50,Agente Retenedor
11867,28171,4992,invoice,7.00,I.T.B.M.S
11868,28172,4993,invoice,7.00,I.T.B.M.S
11869,28173,4993,invoice,7.00,I.T.B.M.S
11870,28174,4993,invoice,7.00,I.T.B.M.S
11871,28175,4994,invoice,7.00,I.T.B.M.S
11872,28176,4995,invoice,7.00,I.T.B.M.S
11873,28177,4996,invoice,7.00,I.T.B.M.S
11874,28178,4997,invoice,7.00,I.T.B.M.S
11875,28179,4998,invoice,-3.50,Agente Retenedor
11876,28179,4998,invoice,7.00,I.T.B.M.S
11877,28180,4999,invoice,-3.50,Agente Retenedor
11878,28180,4999,invoice,7.00,I.T.B.M.S
11880,28183,865,estimate,7.00,I.T.B.M.S
11882,28189,5001,invoice,7.00,I.T.B.M.S
11888,28205,866,estimate,7.00,I.T.B.M.S
11889,28207,5002,invoice,7.00,I.T.B.M.S
11892,28221,5004,invoice,7.00,I.T.B.M.S
11895,28223,867,estimate,-3.50,Agente Retenedor
11896,28223,867,estimate,7.00,I.T.B.M.S
11897,28224,868,estimate,-3.50,Agente Retenedor
11898,28224,868,estimate,7.00,I.T.B.M.S
11899,28228,869,estimate,7.00,I.T.B.M.S
11900,28230,5005,invoice,7.00,I.T.B.M.S
11901,28232,870,estimate,-3.50,Agente Retenedor
11902,28232,870,estimate,7.00,I.T.B.M.S
11903,28235,872,estimate,-3.50,Agente Retenedor
